event_id,event_ts,event_type,customer_id,first_name,last_name,email_masked,phone_masked,country_iso2,city,preferred_language,marketing_consent,loyalty_tier,user_tenure_days,days_since_last_purchase,past_12m_orders,avg_order_value_user,device_type,channel,campaign_id,coupon_applied,product_sku,product_name,product_category,product_subcategory,brand,is_fragile,list_price,discount_pct,unit_price,gift_persona,delivery_speed,delivery_window_hours,payment_type_masked,rating,returned_flag,shipping_country_iso2,currency,season
EVT-002223,2025-07-01 14:09:30.453289,view,C01528,Isha,Fernández,isha****2.e***@ca,+18*******378,CA,Toronto,Pl,True,Silver,1065,610.0,0,19.55,app,web,,False,FLO-1020,Tulip Mix 20x v1,Flowers,General,PetalWorks,True,30.74,0.1,27.67,Partner,standard,48,,,False,CA,USD,regular
EVT-002733,2025-07-01 21:52:58.990075,view,C01383,Hiro,Smith,hiro****h.e***@jp,+81*******811,JP,Osaka,Pl,False,Bronze,1344,,0,,web,web,,False,PLU-1069,Giant Teddy Bear v5,Plush,General,CuddleNest,False,49.06,0.0,49.06,Friend,standard,48,,,False,JP,EUR,regular
EVT-004202,2025-07-01 22:04:27.355831,purchase,C01400,Leah,García,leah****a.e***@au,+61*******317,AU,Brisbane,Sv,False,Silver,1257,,0,,web,app,,False,FLO-1018,Red Roses 12x v4,Flowers,Roses,BloomCraft,True,47.32,0.2,37.86,Colleague,express,24,invoice,5.0,False,AU,AED,regular
EVT-001577,2025-07-02 03:41:37.525485,purchase,C01169,Noa,Santos,noa.****s.e***@dk,+45*******431,DK,Copenhagen,En,True,Bronze,876,,0,,web,web,,False,JEW-1033,Couple Bracelet Set v4,Jewelry,General,AuroraLink,True,102.23,0.12,89.96,Partner,standard,48,wallet,3.0,False,DK,CAD,regular
EVT-007617,2025-07-02 06:09:53.301817,view,C00379,Milan,Silva,mila****2.e***@br,+55*******727,BR,São Paulo,Fr,True,Silver,273,,0,,web,web,,False,CHO-1011,Heart Box Pralines v2,Chocolate,General,VelvetCacao,False,30.54,0.24,23.21,Partner,standard,48,,,False,BR,KRW,regular
EVT-001057,2025-07-02 07:53:04.964439,add_to_cart,C00529,Mei,Kowalski,mei.****i.e***@sg,+65*******622,SG,Singapore,De,False,Gold,718,,0,,web,web,,False,CAR-1035,Premium Foil Card v1,Cards,General,Ink&Love,False,8.65,0.18,7.09,Partner,same_day,8,,,False,SG,RON,regular
EVT-003658,2025-07-02 13:50:37.669651,add_to_cart,C00645,Hiro,Zhang,hiro****2.e***@de,+49*******990,DE,Berlin,De,True,Silver,1162,,0,,web,web,CMP-599,False,CHO-1006,Dark Cocoa 85% v2,Chocolate,Dark,ChocoForge,False,15.91,0.21,12.57,Friend,standard,48,,,False,DE,SEK,regular
EVT-006181,2025-07-02 15:05:52.084562,view,C00571,Santiago,Williams,sant****s.e***@in,+91*******622,IN,Mumbai,Nl,True,Silver,1335,,0,,web,social,,False,PER-1063,Midnight Bloom v4,Perfume,General,Scentora,True,72.12,0.21,56.97,Parent,standard,48,,,False,IN,CNY,regular
EVT-001148,2025-07-02 21:47:58.740112,add_to_cart,C01258,Amir,Wang,amir****g.e***@pl,+48*******330,PL,Warsaw,Pl,True,Bronze,48,,0,,web,web,,False,FLO-1019,Red Roses 12x v5,Flowers,Roses,BloomCraft,True,56.23,0.18,46.11,Partner,standard,48,,,False,PL,CNY,regular
EVT-000972,2025-07-02 21:54:23.299401,view,C00614,Amir,García,amir****2.e***@ca,+16*******774,CA,Calgary,It,True,Silver,314,,0,,app,web,,False,PER-1061,Midnight Bloom v2,Perfume,General,Scentora,True,70.35,0.02,68.94,Parent,standard,48,,,False,CA,SGD,regular
EVT-007628,2025-07-02 22:10:40.865940,view,C01874,Léa,De Vries,lea.****1.e***@in,+91*******134,IN,Mumbai,Nl,True,Bronze,1503,663.0,0,24.3,web,app,,False,GIF-1080,Universal Gift Card $100 v1,GiftCards,GiftCard,Giftly,False,75.0,0.07,69.75,Partner,express,24,,,False,IN,USD,regular
EVT-006698,2025-07-02 23:08:08.422527,view,C01791,Yui,Johnson,yui.****1.e***@cn,+86*******258,CN,Shanghai,It,False,Gold,519,,0,,app,web,,False,PER-1059,Eau de Romance v5,Perfume,General,AromaNova,True,106.88,0.15,90.85,Friend,express,24,,,False,CN,GBP,regular
EVT-001526,2025-07-03 01:24:33.010134,view,C00571,Santiago,Williams,sant****s.e***@in,+91*******622,IN,Mumbai,Nl,True,Silver,1358,,0,,web,app,,False,FLO-1018,Red Roses 12x v4,Flowers,Roses,BloomCraft,True,47.32,0.11,42.11,Partner,standard,48,,,False,IN,EUR,regular
EVT-006631,2025-07-03 03:36:16.937468,view,C01498,Lucas,Johnson,luca****1.e***@nl,+31*******428,NL,Amsterdam,Fr,True,Silver,0,870.0,0,41.08,app,app,,False,CHO-1002,Truffle Assortment v3,Chocolate,General,SweetArrow,False,26.61,0.15,22.62,Partner,standard,48,,,False,NL,CAD,regular
EVT-001575,2025-07-03 08:14:50.608412,view,C01411,Léa,García,lea.****2.e***@de,+49*******139,DE,Berlin,Hi,True,Bronze,1575,289.0,1,88.94,app,email,,False,CHO-1011,Heart Box Pralines v2,Chocolate,General,VelvetCacao,False,30.54,0.15,25.96,Partner,express,24,,,False,DE,KRW,regular
EVT-000779,2025-07-03 15:12:29.545356,add_to_cart,C01465,Olivia,Schmidt,oliv****t.e***@nl,+31*******898,NL,Rotterdam,Pt,True,Bronze,1283,,0,,app,email,,False,PLU-1073,Cupid Plush v4,Plush,General,HeartHaven,False,53.81,0.0,53.81,Partner,standard,48,,,False,NL,CNY,regular
EVT-006517,2025-07-03 16:17:28.068739,view,C00440,Hiro,Rossi,hiro****1.e***@au,+61*******619,AU,Sydney,Zh,True,Bronze,56,28.0,2,8.26,app,web,,False,CHO-1003,Truffle Assortment v4,Chocolate,General,SweetArrow,False,17.82,0.17,14.79,Partner,express,24,,,False,AU,EUR,regular
EVT-008804,2025-07-03 16:25:18.768145,view,C00491,Yui,Kowalski,yui.****i.e***@ca,+14*******948,CA,Toronto,Pl,True,Silver,1209,430.0,0,115.21,web,web,CMP-159,False,EXP-1049,Spa Day for Two v5,Experiences,Spa,ZenPulse,False,67.45,0.0,67.45,Friend,express,24,,,False,CA,NOK,regular
EVT-007101,2025-07-03 19:16:10.407965,view,C00391,Sofía,Lefevre,sofi****e.e***@es,+34*******252,ES,Barcelona,Hi,False,Bronze,92,,0,,web,web,,False,JEW-1028,Silver Pendant Heart v4,Jewelry,General,LunaGems,True,73.42,0.0,73.42,Partner,express,24,,,False,ES,GBP,regular
EVT-004354,2025-07-04 00:07:58.145510,add_to_cart,C01359,Giulia,Romano,giul****2.e***@za,+27*******684,ZA,Cape Town,Ja,True,Bronze,1163,,0,,app,web,,False,EXP-1049,Spa Day for Two v5,Experiences,Spa,ZenPulse,False,67.45,0.19,54.63,Friend,standard,48,,,False,ZA,BRL,regular
EVT-008948,2025-07-04 07:59:49.699566,view,C01766,Léa,Patel,lea.****l.e***@no,+47*******670,NO,Oslo,Pt,True,Bronze,495,,0,,web,web,,False,EXP-1047,Spa Day for Two v3,Experiences,Spa,ZenPulse,False,112.05,0.19,90.76,Partner,express,24,,,False,NO,INR,regular
EVT-003520,2025-07-04 11:19:25.085671,view,C00679,Giulia,Zhang,giul****2.e***@cn,+86*******491,CN,Guangzhou,Nl,True,Gold,257,619.0,0,72.75,app,web,CMP-140,False,FLO-1023,Tulip Mix 20x v4,Flowers,General,PetalWorks,True,75.11,0.15,63.84,Colleague,express,24,,,False,CN,AUD,regular
EVT-009947,2025-07-04 15:29:07.106239,purchase,C01480,Olivia,Wang,oliv****2.e***@za,+27*******321,ZA,Durban,No,True,Gold,1431,,0,,web,web,,False,PER-1058,Eau de Romance v4,Perfume,General,AromaNova,True,120.01,0.09,109.21,Partner,two_hour,2,invoice,5.0,False,ZA,MXN,regular
EVT-006388,2025-07-04 19:37:05.915863,view,C00724,Chloé,Bakker,chlo****1.e***@com,+18*******682,US,New York,Pl,True,Bronze,872,,0,,web,web,,False,PLU-1071,Cupid Plush v2,Plush,General,HeartHaven,False,42.91,0.06,40.34,Partner,standard,48,,,False,US,PLN,regular
EVT-007387,2025-07-04 21:10:02.715183,add_to_cart,C00267,Hiro,Rossi,hiro****i.e***@sg,+65*******732,SG,Singapore,En,False,Bronze,920,145.0,1,23.75,app,email,,False,PLU-1069,Giant Teddy Bear v5,Plush,General,CuddleNest,False,49.06,0.1,44.15,Partner,express,24,,,False,SG,USD,regular
EVT-006507,2025-07-04 23:18:15.245233,wishlist,C01188,Milan,Nowak,mila****2.e***@pl,+48*******822,PL,Warsaw,Hi,True,Gold,1187,,0,,app,social,,False,PLU-1073,Cupid Plush v4,Plush,General,HeartHaven,False,53.81,0.1,48.43,Self,standard,48,,,False,PL,CNY,regular
EVT-003628,2025-07-05 01:12:39.958411,add_to_cart,C00846,Aarav,Silva,aara****1.e***@fr,+33*******399,FR,Bordeaux,En,True,Silver,307,,0,,web,web,,True,FLO-1017,Red Roses 12x v3,Flowers,Roses,BloomCraft,True,25.94,0.0,25.94,Partner,standard,48,,,False,FR,AUD,regular
EVT-008484,2025-07-05 10:28:21.749602,add_to_cart,C01775,Noa,Bakker,noa.****r.e***@au,+61*******295,AU,Sydney,Pl,False,Bronze,0,875.0,0,13.21,web,app,,False,FLO-1015,Red Roses 12x v1,Flowers,Roses,BloomCraft,True,50.06,0.09,45.55,Self,standard,48,,,False,AU,ZAR,regular
EVT-009762,2025-07-05 18:19:39.007586,add_to_cart,C01394,Amir,Dubois,amir****s.e***@ca,+18*******067,CA,Toronto,No,False,Bronze,886,,0,,app,web,CMP-552,False,CHO-1002,Truffle Assortment v3,Chocolate,General,SweetArrow,False,26.61,0.09,24.22,Partner,express,24,,,False,CA,NOK,regular
EVT-007027,2025-07-05 19:40:19.503178,view,C00588,Giulia,Sharma,giul****2.e***@br,+55*******937,BR,Belo Horizonte,Da,True,Bronze,1040,,0,,app,web,,False,JEW-1033,Couple Bracelet Set v4,Jewelry,General,AuroraLink,True,102.23,0.21,80.76,Friend,express,24,,,False,BR,SGD,regular
EVT-004052,2025-07-05 19:48:56.375360,view,C00671,Chloé,Zhang,chlo****1.e***@jp,+81*******021,JP,Osaka,Da,True,Bronze,177,,0,,web,app,,False,PLU-1072,Cupid Plush v3,Plush,General,HeartHaven,False,39.97,0.0,39.97,Self,standard,48,,,False,JP,RON,regular
EVT-000849,2025-07-06 04:44:29.116701,purchase,C01229,Sven,Schmidt,sven****2.e***@in,+91*******826,IN,Delhi,De,True,Bronze,1475,79.0,1,74.18,web,web,,False,CHO-1012,Heart Box Pralines v3,Chocolate,General,VelvetCacao,False,13.26,0.11,11.8,Parent,same_day,8,card,2,False,IN,USD,regular
EVT-007579,2025-07-06 07:20:44.614742,view,C00878,Santiago,Suzuki,sant****1.e***@za,+27*******597,ZA,Cape Town,Hi,True,Bronze,906,,0,,web,web,,False,FLO-1019,Red Roses 12x v5,Flowers,Roses,BloomCraft,True,56.23,0.23,43.3,Parent,standard,48,,,False,ZA,SGD,regular
EVT-009185,2025-07-06 09:31:44.404446,purchase,C01213,Sofía,Dubois,sofi****2.e***@uk,+44*******775,GB,Edinburgh,De,True,Bronze,347,,0,,web,app,,False,PLU-1068,Giant Teddy Bear v4,Plush,General,CuddleNest,False,53.23,0.23,40.99,Self,standard,48,invoice,3.0,False,GB,CAD,regular
EVT-000235,2025-07-06 21:30:42.228671,view,C01585,Noa,Bakker,noa.****r.e***@de,+49*******796,DE,Berlin,Fr,False,Silver,968,,0,,web,app,,False,GIF-1078,Universal Gift Card $50 v4,GiftCards,GiftCard,Giftly,False,75.0,0.19,60.75,Parent,standard,48,,,False,DE,JPY,regular
EVT-006694,2025-07-06 23:07:23.411763,add_to_cart,C01126,Olivia,Johnson,oliv****n.e***@in,+91*******253,IN,Mumbai,En,True,Bronze,552,,0,,web,web,CMP-521,False,GIF-1075,Universal Gift Card $50 v1,GiftCards,GiftCard,Giftly,False,100.0,0.08,92.0,Parent,two_hour,2,,,False,IN,BRL,regular
EVT-008277,2025-07-07 01:26:37.932167,view,C01370,Chloé,García,chlo****a.e***@it,+39*******622,IT,Milan,De,True,Gold,1506,,0,,web,app,,False,PLU-1067,Giant Teddy Bear v3,Plush,General,CuddleNest,False,27.3,0.15,23.2,Friend,standard,48,,,False,IT,KRW,regular
EVT-009515,2025-07-07 02:58:14.533436,wishlist,C01797,Aarav,García,aara****1.e***@uk,+44*******864,GB,Manchester,De,False,Bronze,0,,0,,web,app,CMP-774,False,JEW-1026,Silver Pendant Heart v2,Jewelry,General,LunaGems,True,285.03,0.08,262.23,Partner,standard,48,,,False,GB,GBP,regular
EVT-006026,2025-07-07 03:41:50.833714,add_to_cart,C00714,Wei,Brown,wei.****2.e***@sg,+65*******366,SG,Singapore,No,False,Bronze,0,,0,,app,web,CMP-149,False,PER-1058,Eau de Romance v4,Perfume,General,AromaNova,True,120.01,0.21,94.81,Parent,standard,48,,,False,SG,EUR,regular
EVT-004530,2025-07-07 04:37:20.107776,view,C01439,Wei,Tanaka,wei.****a.e***@za,+27*******804,ZA,Durban,De,True,Silver,1071,487.0,0,23.7,app,web,,False,PER-1064,Midnight Bloom v5,Perfume,General,Scentora,True,153.93,0.08,141.62,Partner,standard,48,,,False,ZA,EUR,regular
EVT-004847,2025-07-07 08:13:35.010672,add_to_cart,C01236,Emma,Johnson,emma****2.e***@mx,+52*******302,MX,Guadalajara,Hi,True,Silver,238,,0,,app,app,,False,JEW-1034,Couple Bracelet Set v5,Jewelry,General,AuroraLink,True,225.62,0.0,225.62,Partner,standard,48,,,False,MX,USD,regular
EVT-007503,2025-07-07 16:06:08.419971,add_to_cart,C01182,Mateo,Wang,mate****g.e***@de,+49*******786,DE,Cologne,Hi,True,Bronze,282,426.0,0,47.0,app,web,,False,PER-1057,Eau de Romance v3,Perfume,General,AromaNova,True,107.43,0.15,91.32,Partner,same_day,8,,,False,DE,INR,regular
EVT-000718,2025-07-07 21:26:39.109576,add_to_cart,C01331,Zoë,Tanaka,zoë.****a.e***@cn,+86*******864,CN,Shanghai,Hi,True,Silver,76,,0,,web,web,,True,PER-1059,Eau de Romance v5,Perfume,General,AromaNova,True,106.88,0.04,102.6,Parent,standard,48,,,False,CN,RON,regular
EVT-001477,2025-07-08 00:49:42.693486,view,C01702,Sven,Romano,sven****o.e***@za,+27*******267,ZA,Johannesburg,Sv,True,Bronze,918,,0,,web,email,CMP-348,False,CHO-1008,Dark Cocoa 85% v4,Chocolate,Dark,ChocoForge,False,23.89,0.07,22.22,Partner,standard,48,,,False,ZA,CNY,regular
EVT-004576,2025-07-08 06:33:40.875065,view,C01233,Noa,Silva,noa.****a.e***@com,+12*******373,US,Austin,No,False,Bronze,1437,464.0,0,101.64,web,app,,False,FLO-1017,Red Roses 12x v3,Flowers,Roses,BloomCraft,True,25.94,0.12,22.83,Partner,standard,48,,,False,US,EUR,regular
EVT-006313,2025-07-08 12:23:18.991575,view,C01703,Zoë,De Vries,zoë.****s.e***@dk,+45*******074,DK,Aarhus,Pl,False,Bronze,739,143.0,1,209.8,app,web,,False,EXP-1050,Gourmet Dinner v1,Experiences,Dinner,Epicurea,False,138.4,0.07,128.71,Friend,standard,48,,,False,DK,EUR,regular
EVT-000882,2025-07-08 20:59:37.713524,add_to_cart,C00271,Wei,Kowalski,wei.****1.e***@sg,+65*******765,SG,Singapore,Pl,True,Silver,930,,0,,web,app,CMP-177,False,CHO-1012,Heart Box Pralines v3,Chocolate,General,VelvetCacao,False,13.26,0.29,9.41,Partner,standard,48,,,False,SG,PLN,regular
EVT-005572,2025-07-09 04:56:06.102642,add_to_cart,C01700,Mei,Dubois,mei.****1.e***@dk,+45*******053,DK,Copenhagen,Pt,True,Silver,62,,0,,app,web,,False,JEW-1032,Couple Bracelet Set v3,Jewelry,General,AuroraLink,True,262.78,0.03,254.9,Parent,standard,48,,,False,DK,EUR,regular
EVT-006445,2025-07-09 04:57:16.825759,view,C01067,Emma,Lefevre,emma****2.e***@sg,+65*******587,SG,Singapore,Hi,True,Bronze,217,500.0,0,132.38,web,web,CMP-979,False,FLO-1023,Tulip Mix 20x v4,Flowers,General,PetalWorks,True,75.11,0.18,61.59,Parent,standard,48,,,False,SG,GBP,regular
EVT-003911,2025-07-09 06:33:37.641713,view,C01235,Olivia,Santos,oliv****1.e***@se,+46*******321,SE,Gothenburg,Hi,False,Gold,1261,,0,,app,web,CMP-504,False,CAR-1039,Premium Foil Card v5,Cards,General,Ink&Love,False,3.37,0.01,3.34,Friend,standard,48,,,False,SE,EUR,regular
EVT-007107,2025-07-09 07:30:21.392733,purchase,C00171,Mei,Rossi,mei.****2.e***@mx,+52*******129,MX,Ciudad de México,Hi,True,Gold,1618,876.0,0,13.94,web,web,CMP-317,False,CAR-1035,Premium Foil Card v1,Cards,General,Ink&Love,False,8.65,0.03,8.39,Partner,standard,48,invoice,3,False,MX,INR,regular
EVT-000052,2025-07-09 07:34:01.760141,purchase,C01923,Noa,Bakker,noa.****r.e***@no,+47*******880,NO,Oslo,Pt,True,Silver,34,148.0,1,100.81,app,app,,False,PLU-1070,Cupid Plush v1,Plush,General,HeartHaven,False,53.35,0.04,51.22,Partner,express,24,card,4,False,NO,BRL,regular
EVT-000498,2025-07-09 08:26:35.363852,purchase,C00279,Olivia,Wang,oliv****1.e***@za,+27*******316,ZA,Johannesburg,It,True,Gold,318,,0,,web,web,,False,PLU-1072,Cupid Plush v3,Plush,General,HeartHaven,False,39.97,0.24,30.38,Colleague,standard,48,invoice,2,False,ZA,RON,regular
EVT-009953,2025-07-09 12:22:16.775730,purchase,C01044,Sofía,Bakker,sofi****1.e***@de,+49*******493,DE,Cologne,Pl,False,Gold,439,,0,,app,web,,False,CHO-1002,Truffle Assortment v3,Chocolate,General,SweetArrow,False,26.61,0.2,21.29,Partner,same_day,8,invoice,3,False,DE,EUR,regular
EVT-007017,2025-07-09 16:41:25.789461,view,C00931,Fleur,Suzuki,fleu****1.e***@es,+34*******987,ES,Madrid,Da,True,Bronze,868,512.0,0,34.34,web,social,,False,JEW-1034,Couple Bracelet Set v5,Jewelry,General,AuroraLink,True,225.62,0.03,218.85,Partner,standard,48,,,False,ES,RON,regular
EVT-003743,2025-07-09 22:58:06.711535,view,C00792,Santiago,Romano,sant****1.e***@com,+17*******681,US,New York,Es,True,Silver,342,876.0,0,21.07,web,web,CMP-894,False,CHO-1008,Dark Cocoa 85% v4,Chocolate,Dark,ChocoForge,False,23.89,0.17,19.83,Partner,express,24,,,False,US,SGD,regular
EVT-007574,2025-07-10 03:55:31.355477,view,C00094,Lucas,Lefevre,luca****e.e***@au,+61*******627,AU,Melbourne,En,False,Bronze,628,883.0,0,10.08,web,web,CMP-515,False,EXP-1050,Gourmet Dinner v1,Experiences,Dinner,Epicurea,False,138.4,0.12,121.79,Partner,express,24,,,False,AU,RON,regular
EVT-001243,2025-07-10 04:38:27.347914,view,C01011,Hiro,Jansen,hiro****2.e***@uk,+44*******394,GB,Edinburgh,Ja,True,Bronze,763,,0,,app,web,CMP-875,False,JEW-1030,Couple Bracelet Set v1,Jewelry,General,AuroraLink,True,56.08,0.13,48.79,Parent,same_day,8,,,False,GB,EUR,regular
EVT-003934,2025-07-10 10:23:53.199123,purchase,C01351,Noah,Rossi,noah****i.e***@it,+39*******271,IT,Milan,Fr,True,Gold,471,,0,,web,web,CMP-651,False,PER-1056,Eau de Romance v2,Perfume,General,AromaNova,True,121.38,0.0,121.38,Partner,same_day,8,invoice,3.0,False,IT,JPY,regular
EVT-006554,2025-07-10 11:11:46.102762,view,C00852,Fleur,Brown,fleu****n.e***@dk,+45*******266,DK,Copenhagen,Hi,False,Bronze,1125,514.0,0,82.09,web,web,CMP-378,False,GIF-1079,Universal Gift Card $50 v5,GiftCards,GiftCard,Giftly,False,50.0,0.02,49.0,Partner,standard,48,,,False,DK,CNY,regular
EVT-005417,2025-07-10 12:56:11.969005,add_to_cart,C00418,Sven,Lefevre,sven****1.e***@es,+34*******303,ES,Barcelona,Pl,True,Silver,1286,616.0,0,26.68,web,app,,False,GIF-1081,Universal Gift Card $100 v2,GiftCards,GiftCard,Giftly,False,50.0,0.03,48.5,Friend,standard,48,,,False,ES,MXN,regular
EVT-001369,2025-07-10 15:59:39.984807,view,C00015,Fleur,Lefevre,fleu****e.e***@it,+39*******292,IT,Milan,Hi,True,Silver,1002,278.0,1,148.83,web,app,CMP-168,False,PER-1056,Eau de Romance v2,Perfume,General,AromaNova,True,121.38,0.2,97.1,Partner,standard,48,,,False,IT,MXN,regular
EVT-001165,2025-07-10 17:12:20.656281,view,C01798,Mateo,Wang,mate****2.e***@br,+55*******043,BR,Rio de Janeiro,Fr,True,Silver,871,,0,,app,web,CMP-166,False,GIF-1076,Universal Gift Card $50 v2,GiftCards,GiftCard,Giftly,False,75.0,0.04,72.0,Partner,standard,48,,,False,BR,BRL,regular
EVT-005702,2025-07-11 08:14:12.335412,purchase,C00879,Sven,Kowalski,sven****i.e***@sg,+65*******818,SG,Singapore,Da,True,Silver,247,152.0,1,38.05,web,app,,False,FLO-1015,Red Roses 12x v1,Flowers,Roses,BloomCraft,True,50.06,0.18,41.05,Colleague,express,24,card,1.0,False,SG,EUR,regular
EVT-005946,2025-07-11 09:27:42.597632,purchase,C00735,Lucas,Santos,luca****s.e***@no,+47*******914,NO,Bergen,En,True,Silver,336,413.0,0,21.35,app,social,,False,FLO-1015,Red Roses 12x v1,Flowers,Roses,BloomCraft,True,50.06,0.17,41.55,Self,standard,48,invoice,2,False,NO,EUR,regular
EVT-001700,2025-07-11 09:56:41.603362,view,C00686,Hiro,De Vries,hiro****s.e***@uk,+44*******979,GB,Edinburgh,Pt,True,Silver,687,,0,,web,web,,False,CHO-1011,Heart Box Pralines v2,Chocolate,General,VelvetCacao,False,30.54,0.0,30.54,Parent,standard,48,,,False,GB,INR,regular
EVT-002553,2025-07-11 21:30:08.296583,purchase,C01552,Isha,Wang,isha****g.e***@no,+47*******659,NO,Oslo,Ja,True,Bronze,1440,,0,,app,web,,False,EXP-1050,Gourmet Dinner v1,Experiences,Dinner,Epicurea,False,138.4,0.22,107.95,Partner,standard,48,wallet,2,False,NO,EUR,regular
EVT-003715,2025-07-12 01:43:37.066181,view,C00924,Giulia,Schmidt,giul****1.e***@de,+49*******679,DE,Berlin,No,True,Bronze,756,,0,,web,social,,False,CHO-1004,Truffle Assortment v5,Chocolate,General,SweetArrow,False,28.81,0.16,24.2,Partner,standard,48,,,False,DE,EUR,regular
EVT-005200,2025-07-12 03:13:22.609794,view,C00481,Lucas,Müller,luca****2.e***@sg,+65*******168,SG,Singapore,De,True,Gold,1363,,0,,app,web,,False,CAR-1044,Pop-up Heart Card v5,Cards,General,PaperMuse,False,8.54,0.0,8.54,Parent,standard,48,,,False,SG,EUR,regular
EVT-009893,2025-07-12 04:19:42.590185,wishlist,C00270,Fleur,Zhang,fleu****2.e***@dk,+45*******983,DK,Copenhagen,De,True,Gold,807,147.0,1,63.0,app,app,,False,PLU-1069,Giant Teddy Bear v5,Plush,General,CuddleNest,False,49.06,0.2,39.25,Partner,standard,48,,,False,DK,EUR,regular
EVT-005722,2025-07-12 06:51:00.886312,add_to_cart,C00899,Aarav,Williams,aara****2.e***@cn,+86*******238,CN,Shanghai,En,True,Bronze,1365,42.0,1,48.44,web,app,CMP-642,False,PLU-1065,Giant Teddy Bear v1,Plush,General,CuddleNest,False,18.72,0.1,16.85,Partner,standard,48,,,False,CN,ZAR,regular
EVT-004271,2025-07-12 09:31:18.506670,wishlist,C00325,Olivia,Kowalski,oliv****i.e***@au,+61*******574,AU,Brisbane,No,True,Bronze,35,,0,,app,app,,False,CAR-1037,Premium Foil Card v3,Cards,General,Ink&Love,False,3.35,0.03,3.25,Partner,express,24,,,False,AU,BRL,regular
EVT-003395,2025-07-12 11:19:27.579281,view,C01798,Mateo,Wang,mate****2.e***@br,+55*******043,BR,Rio de Janeiro,Fr,True,Silver,1497,,0,,web,web,,False,PLU-1068,Giant Teddy Bear v4,Plush,General,CuddleNest,False,53.23,0.09,48.44,Partner,standard,48,,,False,BR,PLN,regular
EVT-002271,2025-07-12 14:40:33.896775,view,C01838,Lucas,De Vries,luca****1.e***@pl,+48*******961,PL,Katowice,No,False,Bronze,1133,,0,,web,web,,False,PLU-1068,Giant Teddy Bear v4,Plush,General,CuddleNest,False,53.23,0.0,53.23,Partner,same_day,8,,,False,PL,CNY,regular
EVT-000859,2025-07-12 17:55:32.536160,purchase,C00597,Fleur,Tanaka,fleu****2.e***@mx,+52*******170,MX,Ciudad de México,Da,True,Bronze,0,,0,,web,web,,True,GIF-1080,Universal Gift Card $100 v1,GiftCards,GiftCard,Giftly,False,75.0,0.2,60.0,Partner,standard,48,wallet,2.0,False,MX,MXN,regular
EVT-006678,2025-07-12 19:56:56.661838,view,C01936,Yui,Fernández,yui.****2.e***@com,+12*******317,US,New York,Fr,True,Gold,639,,0,,web,app,CMP-957,False,PLU-1067,Giant Teddy Bear v3,Plush,General,CuddleNest,False,27.3,0.1,24.57,Partner,express,24,,,False,US,EUR,regular
EVT-004087,2025-07-13 11:29:03.323495,view,C00487,Giulia,Kowalski,giul****2.e***@uk,+44*******302,GB,London,It,False,Bronze,995,,0,,web,web,,False,EXP-1047,Spa Day for Two v3,Experiences,Spa,ZenPulse,False,112.05,0.17,93.0,Self,express,24,,,False,GB,EUR,regular
EVT-000329,2025-07-13 13:18:01.228926,add_to_cart,C00458,Aarav,García,aara****2.e***@nl,+31*******376,NL,Amsterdam,Fr,True,Silver,743,,0,,app,web,CMP-117,False,GIF-1081,Universal Gift Card $100 v2,GiftCards,GiftCard,Giftly,False,50.0,0.13,43.5,Colleague,standard,48,,,False,NL,KRW,regular
EVT-005164,2025-07-13 17:41:36.164712,view,C00463,Olivia,Santos,oliv****1.e***@de,+49*******505,DE,Munich,Hi,True,Bronze,0,,0,,app,web,,False,EXP-1051,Gourmet Dinner v2,Experiences,Dinner,Epicurea,False,131.77,0.15,112.0,Partner,express,24,,,False,DE,NOK,regular
EVT-003899,2025-07-13 17:53:26.374276,view,C00255,Leah,Rossi,leah****1.e***@it,+39*******013,IT,Rome,Hi,False,Gold,278,,0,,web,app,,False,GIF-1077,Universal Gift Card $50 v3,GiftCards,GiftCard,Giftly,False,50.0,0.0,50.0,Self,standard,48,,,False,IT,EUR,regular
